emotion,video_id,author,comment
sợ hãi,Al4pKKbM1tk,@Dũng-y1v,quên quên
sợ hãi,7ZQJmsz1g64,@KhangTran-t8i,kết quá hay luôn
sợ hãi,7ZQJmsz1g64,@ThaoDuong-cb5lq,thông minh
sợ hãi,7ZQJmsz1g64,@spacevnoniichan94,0 11 piu
sợ hãi,7ZQJmsz1g64,@Turkeys242,cái này giống video của hoàng account
sợ hãi,7ZQJmsz1g64,@phongle8554,em thấy giống như anh da đen làm video vậy
sợ hãi,7ZQJmsz1g64,@adda7732,hãy vl
sợ hãi,7ZQJmsz1g64,@linne-112,tiết th6 ai giống túi không là kiểu nghĩ đưa cho thầy giáo ấy
sợ hãi,7ZQJmsz1g64,@Sannio,xem nhiều rồi nhớ hết cả nđ
sợ hãi,7ZQJmsz1g64,@anhtuyetmaithi-uu9gf,côi cuốn sao ấy anh
sợ hãi,7ZQJmsz1g64,@harisarenda388,phim hay
sợ hãi,7ZQJmsz1g64,@lap2059,xem nhiều nghiền rồi á
sợ hãi,7ZQJmsz1g64,@comenopp,cây bút 20cm trong quần giáo viên ý
sợ hãi,7ZQJmsz1g64,@anhpham-pp7bb,giống chủối sụp á
sợ hãi,7ZQJmsz1g64,@ThơPhạm-n5t,quy tắc trường học đi ạ
sợ hãi,7ZQJmsz1g64,@phathoangminh2172,giống hoàng ccc
sợ hãi,7ZQJmsz1g64,@nope_never_mind,suy luận giỏi đễ sợ
sợ hãi,7ZQJmsz1g64,@yuri-mn8eh,22 07 t bt ngay mà
sợ hãi,7ZQJmsz1g64,@HiêuTrầnMinh-g3w,19 36 nhìn cái vũng máu thịt mà muốn sợ lắm rồi
sợ hãi,7ZQJmsz1g64,@OachrasMr,đít nhàu
sợ hãi,7ZQJmsz1g64,@vannhimetruyen,nếu có thảm họa mất điện chắc cái thế giới biến thành thế giời bóng đêm mất
sợ hãi,7ZQJmsz1g64,@rue_zeih4191,15 56 từ 3000 học sinh còn 60 học sinh là thân thiện dữ chưa
sợ hãi,7ZQJmsz1g64,@Bin_làm_youtubii,giống anh đên xì xì
sợ hãi,7ZQJmsz1g64,@Lêêphêsô0906,thông minh có hạn mà thủ đoạn vô biên
sợ hãi,7ZQJmsz1g64,@HuongPham-qp5ne,hãy v ị
sợ hãi,7ZQJmsz1g64,@trinhkhanhhuyen4576,copy gấu sợ hãi kìa ụ má gấu sợ hãi là 8 th t còn này thì 1th t
sợ hãi,7ZQJmsz1g64,@thaonhu8735,nó củng ảnh thưởng rất lớn chứ bộ
sợ hãi,7ZQJmsz1g64,@ThoaiDien-e7d,làm thảm họa đứng nhắm đi ạ
sợ hãi,7ZQJmsz1g64,@NguLe-c6p,chiẩ 5 chữ số có ai biết không
sợ hãi,7ZQJmsz1g64,@NguLe-c6p,ông giáo viên biến tháivai
sợ hãi,7ZQJmsz1g64,@cutetamer8473,24 53 ông giáo viên kiểu không ngờ gặp phải thằng liều
sợ hãi,7ZQJmsz1g64,@TamLuuNhan,ê không ngờ t đoán thầy là cái bút mà đúng nè
sợ hãi,7ZQJmsz1g64,@hine_art1,quá hay lùn á anh uwu nhưng mà sao ông thầy cả tiết học cứ nở nụ cười jocker
sợ hãi,7ZQJmsz1g64,@tranthithuyhang2411,lúc đầu tạo đã biết ông thầy giáo là cây bút
sợ hãi,7ZQJmsz1g64,@tranthithuyhang2411,lúc truyền đáo túi đã nghĩ đến việc ném đào lên bàn giáo viên trước khi nó truyền đạo cho giáo viên
sợ hãi,7ZQJmsz1g64,@littran6187,hãy quá
sợ hãi,7ZQJmsz1g64,@littran6187,tưi thích cói
sợ hãi,7ZQJmsz1g64,@hoanghung3796,hãy quá
sợ hãi,7ZQJmsz1g64,@Yunnie05271,thích nhất bộ này
sợ hãi,7ZQJmsz1g64,@nganco7548,cảnh báo tiếp tục đọc hoặc linh hồn của bạn sẽ được thực hiện ngay cả khi bạn đọc từ cảnh báo có một lần là một người tên là duke hunapon anh ta lười biếng và rất bảnh bao anh ấy luôn mặc một chiếc áo khoác không có vấn đề gì ở bên ngoài anh ta có một người anh trai tên là michael người luôn làm anh ta vây quanh một ngày nọ michael bị giết và nó ảnh hưởng rất nhiều đến duke anh ta phát điên và bắt đầu giết người chẳng mấy chốc anh ta đã chiến đấu với ai đó và bị giết bây giờ anh ta đi lang thang xung quanh như một bộ xương cao với một chiếc áo sơ mi màu đỏ và cùng một chiếc áo hoodie mà duke đã mặc bộ xương này được gọi là swapfell papyrus và anh ta sẽ giết bạn nếu bạn không đăng bài này trên 15 phần bình luận của bất kỳ trang web nào trước khi đi ngủ nếu bạn thất bại và bạn thức dậy khi anh ta ở trong phòng của bạn cái chết của bạn sẽ chậm và rất đau đớn một cô gái tên lily lilupanin đọc điều này và không nghe cô bị hiếp và bị giết trong giấc ngủ nếu bạn sao chép và dán vào 15 phần bình luận của bất kỳ trang web nào trước khi đi ngủ swapfell papyrus sẽ đảm bảo bạn cảm thấy an toàn
sợ hãi,7ZQJmsz1g64,@ThyKhánh-i5x,nhân vật chính lùn máy mắn thoát nạn không do định mệnh mà là do anh gấu sợ hãi định đoạt
sợ hãi,7ZQJmsz1g64,@Uyennguyen-vq3cb,hâm mộ tiểu hồng v
sợ hãi,7ZQJmsz1g64,@Huong-m3f,lika 10000000000000000000000000000
sợ hãi,7ZQJmsz1g64,@SonNguyen-rq6yv,phim cũng hày
sợ hãi,7ZQJmsz1g64,@Ngg.Hannmina,cái đoạn tìm cây bút là túi đã suy ra rùi
sợ hãi,7ZQJmsz1g64,@hienluuthithanh-pr2mj,em thách anh làm về thảm họa mất điện ý anh
sợ hãi,7ZQJmsz1g64,@đứctuấnnguyễn-n5i,nói không thể hiện cảm xúc mà thầy cười như được mùa vậy
sợ hãi,7ZQJmsz1g64,@Uni24625,thông minh
sợ hãi,7ZQJmsz1g64,@domkobocon,hình nền điện thoại là hình gái
sợ hãi,7ZQJmsz1g64,@hiepbui2609,ông thầy nở nụ cười chonico
sợ hãi,7ZQJmsz1g64,@user-kr7tr6bf6b,còn cức
sợ hãi,7ZQJmsz1g64,@CaoTiến-f8r,bạn làm quy tắc ở nhà hàng
sợ hãi,7ZQJmsz1g64,@julie._cutii,làm nội dùng đi biển trên tàu với làm mà rơm
sợ hãi,7ZQJmsz1g64,@LâmĐinh-g5n,em đoán thầy là búy chì đúng luôn
sợ hãi,7ZQJmsz1g64,@LâmĐinh-g5n,trường học thân thiện ghê
sợ hãi,7ZQJmsz1g64,@NhưQuỳnh-q9b,chiều nay em được về sớm vì emk o hc thếm ra chơi là được về còn tiết thì chắc 2 hqy 3 hoặc là 4 tiết lqf về rồi da choi về đonas xem
sợ hãi,7ZQJmsz1g64,@oanxem4866,xem ông này nhiều quá túi nắm quý tắc và biết cách thắng luôn
sợ hãi,7ZQJmsz1g64,@MúiĐặng-i7t,mình cũng nghĩ ra cách là đặt đào lên bàn giáo viên ở đoạn 25 10
sợ hãi,7ZQJmsz1g64,@nguyenhoangphuongthao6070,em coi không so
sợ hãi,7ZQJmsz1g64,@thaovynguyen4140,đoạn cuối thật đẹp
sợ hãi,7ZQJmsz1g64,@TTYay._iucouvl,xem hay lém xem càng lâu càng cuốn
sợ hãi,7ZQJmsz1g64,@congoannguyen4865,thầỷ giáo là cây bút
sợ hãi,7ZQJmsz1g64,@lequyenhuynh,luyếntrụ
sợ hãi,7ZQJmsz1g64,@lequyenhuynh,horroremon
sợ hãi,7ZQJmsz1g64,@PhungNguyen-vi3mf,máy còn không gia sao
sợ hãi,7ZQJmsz1g64,@Tranfandungcuc,vãi hay thiệt chứ
sợ hãi,7ZQJmsz1g64,@khanhvy8808,tiết học thứ 2 túi thấỷ thầy giáo cười sao không ngỏm logic
sợ hãi,7ZQJmsz1g64,@Sonhai0780,nếu có bộ skibidi toilet tấn công trái đất thì thế nào nhỉ à mà lúc nó tấn là lúc ông bác học skibidi toilet đã nâng cấp cơ thể rồi nhé
sợ hãi,7ZQJmsz1g64,@truongkhai77,toàn là quy tắc
sợ hãi,7ZQJmsz1g64,@taro.meanime,nếu là tôi tôi chốn dưới gầm bàn
sợ hãi,7ZQJmsz1g64,@Quinn19212,đứa nghỉ học hôm đó
sợ hãi,7ZQJmsz1g64,@anh5lanhlungboy,em cóa suy nghĩ y chẳng từ đầu đến cuối trừ tiết thứ 2 th ạ thế có tính là mình thông minh không ạ
sợ hãi,7ZQJmsz1g64,@tinhoxuan-m5u,do môẹ độ thất tô mễ gray or nốt you căn độ ít in the morning or at like or something like thất and then yốu
sợ hãi,7ZQJmsz1g64,@PhanHanh998,tập này ngày nào cũng mở ra coi luôn á chúc anh có một ngày vui vẻ nhà
sợ hãi,7ZQJmsz1g64,@范氏永和,hà nội hà tĩnh hà
sợ hãi,7ZQJmsz1g64,@tanphu1987,hãy quá
sợ hãi,7ZQJmsz1g64,@thuhaao578,làm thảm hoạ cắt điện đi ạ
sợ hãi,7ZQJmsz1g64,@choushikomimoa144,phim hay đó không phải hết cứu mà là cứu hết đúng không
sợ hãi,7ZQJmsz1g64,@thuyvu422,côm dạo thì ném vào thầy giáo
sợ hãi,7ZQJmsz1g64,@mrhua106,vừa sợ vừa hày
sợ hãi,7ZQJmsz1g64,@AnhTuấnNguyễn-j6e,iq 20000000000000000
sợ hãi,7ZQJmsz1g64,@notme_Bell,làm thảm họa mất điện đi ạ
sợ hãi,7ZQJmsz1g64,@Fandungcucvts965,vợ chồng trường học thân thiện dữ chưa 15 58
sợ hãi,7ZQJmsz1g64,@Fandungcucvts965,phim ảo thật rõ ràng có 3000 hs thế éo nàp xong cái trường còn 800
sợ hãi,7ZQJmsz1g64,@SophiaNeang-p6g,tưi thấy gấu ngốc đẹp zai
sợ hãi,7ZQJmsz1g64,@Melon_water128,một pha tự huỷ kinh điển
sợ hãi,7ZQJmsz1g64,@minhngocnguyen123,hãy hay rất hay tuyệt vời
sợ hãi,7ZQJmsz1g64,@minhhanngotruong,nhớ là chỉ có tầng 5 là tầng giải trí mà đk mọi người
sợ hãi,7ZQJmsz1g64,@Nguoi-La_6fr11m,sao không có cô nhề
sợ hãi,1BRRFUa2HCA,@ZeyZipkey,có ai chuẩn bị thi cuối kì 2 hay các cuộc thi khác thì chúc mọi người may mắn và đạt được điểm số mình mong muốn nha
sợ hãi,1BRRFUa2HCA,@kchee-ptg,sắp thi cuối kỳ 2
sợ hãi,1BRRFUa2HCA,@Sarion12,ơe là sao nữaaaa
sợ hãi,1BRRFUa2HCA,@ThaoPham-mu7nm,cái cha giám thị mặc áo giống j97 gê
sợ hãi,1BRRFUa2HCA,@HVT-KH,hãy quá
sợ hãi,1BRRFUa2HCA,@VănquyenXa,hãy quá luôn
sợ hãi,1BRRFUa2HCA,@Globaltechjsc,5 27 mona lisa hút thưốc
sợ hãi,1BRRFUa2HCA,@hoangmen2993,nhìn thg chạy ra sương mù mà thấy thương á
sợ hãi,1BRRFUa2HCA,@trang6909,quá hày
sợ hãi,1BRRFUa2HCA,@anhkhoao3813,kết mở hả
sợ hãi,1BRRFUa2HCA,@angthithao8285,bơm c4 đ
sợ hãi,1BRRFUa2HCA,@Fancungdinosakura,thằng không đi thị kiểu ủi máy quá hôm này giả ốm nên không thi
sợ hãi,1BRRFUa2HCA,@KhangLe-nb3jm,24 24 sans last breath à
sợ hãi,1BRRFUa2HCA,@LeHoangLong-hh3sf,đứa không đi thi
sợ hãi,1BRRFUa2HCA,@happyyy2146,như squiđ game
sợ hãi,1BRRFUa2HCA,@YTB.INVIBLE,lúc đấy mà có đại bàng sa mạt là ngon rồi
sợ hãi,1BRRFUa2HCA,@kimtien815,tưỵt vời
sợ hãi,1BRRFUa2HCA,@Khlineeumeejen.0702,đây là kì thị cuối đời chứ kì thị cuối kì gì
sợ hãi,1BRRFUa2HCA,@PhátHoà-q8p,hãy nhà
sợ hãi,1BRRFUa2HCA,@TungVi-j6u,tại sao gấu lại sống được sau 2 nhát đâm và vũ khí vẫn còn
sợ hãi,1BRRFUa2HCA,@ThanhHoangNgoThi,mai thi rồi mà xem chúng
sợ hãi,1BRRFUa2HCA,@MONGLASETOT,cứ tưởng khả năng đặc biệt của ái khôn là chạy nhanh chứ
sợ hãi,1BRRFUa2HCA,@toanphamvan6825,anh siêu đẹp trải
sợ hãi,1BRRFUa2HCA,@NHảiHoànTrịnh,hàổ quảng nhân vật chính đã giúp anh gấu thoát khỏi chết qua câu hỏi 1
sợ hãi,1BRRFUa2HCA,@minhtrantien817,hãy nhà
sợ hãi,1BRRFUa2HCA,@kenkaneki9430,nếu có trong đó chắc có thể tui 60 sống 40 chớt vì vốn tui đã là vua trốn tìm nhưng đôi khi bị tìm thấy
sợ hãi,1BRRFUa2HCA,@tuongphan4290,quá ngon ccccc
sợ hãi,1BRRFUa2HCA,@Reallappreciate,13 00000
sợ hãi,1BRRFUa2HCA,@spacevnoniichan94,1 14 để ý mỗi bạn nữ ở trên
sợ hãi,1BRRFUa2HCA,@camtule9148,s n nv chính bị đâm mà sống lại được vậy
sợ hãi,1BRRFUa2HCA,@TramAnhHuynhNguyen-y8j,quảng cáo với google ads để khách hàng thấy bạn được tài trợ google ads đăng ký shorts
sợ hãi,1BRRFUa2HCA,@PhuNguyen-ig7ki,1 25 đi giống tiktok hơn
sợ hãi,1BRRFUa2HCA,@MANGLONREVIEW,thầỷ giáo giám thị cười một cái mà cả lớp hóa phim kinh đị đúng là kỳ thị đầu đời căng như dây đàn
sợ hãi,1BRRFUa2HCA,@ngongvekhi,t mà ở trường này chắc không sống nổi 1 giây
sợ hãi,1BRRFUa2HCA,@ミT.O.P_chuche彡,10 04 lp em cũng 45 hs
sợ hãi,1BRRFUa2HCA,@tai-fn1fj,hai thằng đấy mà cầm vũ khí m1014 huyết hỏa và mp40 tia chớp tử thần thì bao phê
sợ hãi,1BRRFUa2HCA,@avhcmnguyen3547,buff bẩn
sợ hãi,1BRRFUa2HCA,@nhangheo5676,sao t sợ sợ mà vẫn xem nhờ
sợ hãi,1BRRFUa2HCA,@Diệp_Linh_ly,hình ảnh tôi thi hoá
sợ hãi,1BRRFUa2HCA,@Ngocdiep9823,gấủ có thật không mọi người
sợ hãi,1BRRFUa2HCA,@DinhhoangDu-b7x,chàổ gấu nhà
sợ hãi,1BRRFUa2HCA,@LongAnh-x1i,hãy lắm
sợ hãi,1BRRFUa2HCA,@VanKhanhNguyen-g4q,sợ quá gê quá
sợ hãi,1BRRFUa2HCA,@a--NguyenNhutDuy,tưởng ngữ văn
sợ hãi,1BRRFUa2HCA,@ericmoon2341,côi phim mà chỉ thích coi nhân vật
sợ hãi,1BRRFUa2HCA,@NguyễnDuykhánh-i5z,5 24 bức tránh hút thưốc lá
sợ hãi,1BRRFUa2HCA,@MinhNguyên-k1m,mặt gojo
sợ hãi,1BRRFUa2HCA,@duongvu2006,trong mắt người khác là kì thị bình thường còn trong mắt tôi thì như này
sợ hãi,1BRRFUa2HCA,@lypham-ej4bb,mình cũng vậy
sợ hãi,1BRRFUa2HCA,@lypham-ej4bb,chắc vậy
sợ hãi,1BRRFUa2HCA,@chipchip-v2,nhân vật chính sẽ không bao giờ chết
sợ hãi,1BRRFUa2HCA,@Trangcute-t8b,hãy lắm anh gấu ơi
sợ hãi,1BRRFUa2HCA,@khoapham5343,ngoài đời còn ghê hơn vậy
sợ hãi,1BRRFUa2HCA,@TànSùngthị-q1p,mjk cũng vậy
sợ hãi,1BRRFUa2HCA,@QuangHo-w2o,19 00 2 phần
sợ hãi,1BRRFUa2HCA,@langganh,kiếm của nhà đẹp đấy
sợ hãi,1BRRFUa2HCA,@Fliechowwdangiuuu,dào này gau không làm phim kuếu gấu nữa như annabell y
sợ hãi,1BRRFUa2HCA,@giabachnguyen3975,phim hay qúê
sợ hãi,1BRRFUa2HCA,@Roblox09716,đang sắp chet tự nhiên bật thức tỉnh
sợ hãi,1BRRFUa2HCA,@Hm_kunb,thấy lúc bạn học bị chet ở sương mù tự nhiên thấy tội
sợ hãi,1BRRFUa2HCA,@42.tuanvinh9,th nôm zom djtmemay
sợ hãi,1BRRFUa2HCA,@fckmmjnfikbfxjkjg3029,anh anh tạ là thật sự quen mắt
sợ hãi,1BRRFUa2HCA,@ManMan-ev5zn,mé ông giám thị như thằng bái thiến
sợ hãi,1BRRFUa2HCA,@TuanAnh-mr4my,hãy quá
sợ hãi,1BRRFUa2HCA,@halo99107,quả cuối hơi ảo nhà mà tội thằng chạy ra sương mù qúá
sợ hãi,1BRRFUa2HCA,@thanhtruong4822,sao không vứt điện thoại
sợ hãi,1BRRFUa2HCA,@LuotVuong,ăi làm hay qúá
sợ hãi,1BRRFUa2HCA,@Lily212Do,mình thích kiểu viđ như này ned gấu ơi
sợ hãi,1BRRFUa2HCA,@YenHoang-yq3fi,mình hơi sợ ma nhưng lại thích coi phim ma rất nhiều
sợ hãi,1BRRFUa2HCA,@Casongtrenbo,thấỷ thương khứa chạy ra ngoài sương mù ghê
sợ hãi,1BRRFUa2HCA,@doangia4966,mình like và đăng kí rùi đóa mong bạn rệp
sợ hãi,1BRRFUa2HCA,@Chii770,19 42 19 43 19 43 19 43 19 43 19 44 19 45 19 45 19 47 19 47 19 47 19 47 19 47 19 48 19 48 19 48 19 48 19 48 19 48 19 48 19 48 19 48 19 50 19 50 19 50 19 50 19 50 19 50 19 50 19 50 19 50 19 51 19 51 19 51 19 51 19 52 19 52 19 52 19 52 19 54 19 54 19 54
sợ hãi,1BRRFUa2HCA,@BinhThuy-km3sh,xem hay ghê ra video mới liên tục thích lắm luôn đăng kí nhà
sợ hãi,1BRRFUa2HCA,@ThaoPhuong-vp3uv,anh ơi anh có làm game đúng không anh cho em xin tên đi ạ yêu anh nhiều lắm em đã subscribe kênh rồi còn cả nhấn chưông nữa móng anh cho em xin tên nhé
sợ hãi,1BRRFUa2HCA,@NhậtPhiTrương-w9y,gấủ sợ hãi không tim comment này đãm bảo thành gấu trúc
sợ hãi,1BRRFUa2HCA,@Khoahaycuoi,gấủ ơi game quy tắc sao chx có link trên android nx mún tải lắm rồi
sợ hãi,1BRRFUa2HCA,@VotamBach-cm7hb,có phần 3 không gấu
sợ hãi,1BRRFUa2HCA,@walterdo9614,khoan đã nào sao lại giống như cái trước vậy
sợ hãi,1BRRFUa2HCA,@ZeyZipkey,có ai chuẩn bị thi cuối kì 2 hay các cuộc thi khác thì chúc mọi người may mắn và đạt được điểm số mình mong muốn nha
sợ hãi,1BRRFUa2HCA,@kchee-ptg,sắp thi cuối kỳ 2
sợ hãi,1BRRFUa2HCA,@Sarion12,ơe là sao nữaaaa
sợ hãi,1BRRFUa2HCA,@ThaoPham-mu7nm,cái cha giám thị mặc áo giống j97 gê
sợ hãi,1BRRFUa2HCA,@HVT-KH,hãy quá
sợ hãi,1BRRFUa2HCA,@VănquyenXa,hãy quá luôn
sợ hãi,1BRRFUa2HCA,@Globaltechjsc,5 27 mona lisa hút thưốc
sợ hãi,1BRRFUa2HCA,@hoangmen2993,nhìn thg chạy ra sương mù mà thấy thương á
sợ hãi,1BRRFUa2HCA,@trang6909,quá hày
sợ hãi,1BRRFUa2HCA,@anhkhoao3813,kết mở hả
sợ hãi,1BRRFUa2HCA,@angthithao8285,bơm c4 đ
sợ hãi,1BRRFUa2HCA,@Fancungdinosakura,thằng không đi thị kiểu ủi máy quá hôm này giả ốm nên không thi
sợ hãi,1BRRFUa2HCA,@KhangLe-nb3jm,24 24 sans last breath à
sợ hãi,1BRRFUa2HCA,@LeHoangLong-hh3sf,đứa không đi thi
sợ hãi,1BRRFUa2HCA,@happyyy2146,như squiđ game
sợ hãi,1BRRFUa2HCA,@YTB.INVIBLE,lúc đấy mà có đại bàng sa mạt là ngon rồi
sợ hãi,1BRRFUa2HCA,@kimtien815,tưỵt vời
sợ hãi,1BRRFUa2HCA,@Khlineeumeejen.0702,đây là kì thị cuối đời chứ kì thị cuối kì gì
sợ hãi,1BRRFUa2HCA,@PhátHoà-q8p,hãy nhà
sợ hãi,1BRRFUa2HCA,@TungVi-j6u,tại sao gấu lại sống được sau 2 nhát đâm và vũ khí vẫn còn
sợ hãi,1BRRFUa2HCA,@ThanhHoangNgoThi,mai thi rồi mà xem chúng
sợ hãi,1BRRFUa2HCA,@MONGLASETOT,cứ tưởng khả năng đặc biệt của ái khôn là chạy nhanh chứ
sợ hãi,1BRRFUa2HCA,@toanphamvan6825,anh siêu đẹp trải
sợ hãi,1BRRFUa2HCA,@NHảiHoànTrịnh,hàổ quảng nhân vật chính đã giúp anh gấu thoát khỏi chết qua câu hỏi 1
sợ hãi,1BRRFUa2HCA,@minhtrantien817,hãy nhà
sợ hãi,1BRRFUa2HCA,@kenkaneki9430,nếu có trong đó chắc có thể tui 60 sống 40 chớt vì vốn tui đã là vua trốn tìm nhưng đôi khi bị tìm thấy
sợ hãi,1BRRFUa2HCA,@tuongphan4290,quá ngon ccccc
sợ hãi,1BRRFUa2HCA,@Reallappreciate,13 00000
sợ hãi,1BRRFUa2HCA,@spacevnoniichan94,1 14 để ý mỗi bạn nữ ở trên
sợ hãi,1BRRFUa2HCA,@camtule9148,s n nv chính bị đâm mà sống lại được vậy
sợ hãi,1BRRFUa2HCA,@TramAnhHuynhNguyen-y8j,quảng cáo với google ads để khách hàng thấy bạn được tài trợ google ads đăng ký shorts
sợ hãi,1BRRFUa2HCA,@PhuNguyen-ig7ki,1 25 đi giống tiktok hơn
sợ hãi,1BRRFUa2HCA,@MANGLONREVIEW,thầỷ giáo giám thị cười một cái mà cả lớp hóa phim kinh đị đúng là kỳ thị đầu đời căng như dây đàn
sợ hãi,1BRRFUa2HCA,@ngongvekhi,t mà ở trường này chắc không sống nổi 1 giây
sợ hãi,1BRRFUa2HCA,@ミT.O.P_chuche彡,10 04 lp em cũng 45 hs
sợ hãi,1BRRFUa2HCA,@tai-fn1fj,hai thằng đấy mà cầm vũ khí m1014 huyết hỏa và mp40 tia chớp tử thần thì bao phê
sợ hãi,1BRRFUa2HCA,@avhcmnguyen3547,buff bẩn
sợ hãi,1BRRFUa2HCA,@nhangheo5676,sao t sợ sợ mà vẫn xem nhờ
sợ hãi,1BRRFUa2HCA,@Diệp_Linh_ly,hình ảnh tôi thi hoá
sợ hãi,1BRRFUa2HCA,@Ngocdiep9823,gấủ có thật không mọi người
sợ hãi,1BRRFUa2HCA,@DinhhoangDu-b7x,chàổ gấu nhà
sợ hãi,1BRRFUa2HCA,@LongAnh-x1i,hãy lắm
sợ hãi,1BRRFUa2HCA,@VanKhanhNguyen-g4q,sợ quá gê quá
sợ hãi,1BRRFUa2HCA,@a--NguyenNhutDuy,tưởng ngữ văn
sợ hãi,1BRRFUa2HCA,@ericmoon2341,côi phim mà chỉ thích coi nhân vật
sợ hãi,1BRRFUa2HCA,@NguyễnDuykhánh-i5z,5 24 bức tránh hút thưốc lá
sợ hãi,1BRRFUa2HCA,@MinhNguyên-k1m,mặt gojo
sợ hãi,1BRRFUa2HCA,@duongvu2006,trong mắt người khác là kì thị bình thường còn trong mắt tôi thì như này
sợ hãi,1BRRFUa2HCA,@lypham-ej4bb,mình cũng vậy
sợ hãi,1BRRFUa2HCA,@lypham-ej4bb,chắc vậy
sợ hãi,1BRRFUa2HCA,@chipchip-v2,nhân vật chính sẽ không bao giờ chết
sợ hãi,1BRRFUa2HCA,@Trangcute-t8b,hãy lắm anh gấu ơi
sợ hãi,1BRRFUa2HCA,@khoapham5343,ngoài đời còn ghê hơn vậy
sợ hãi,1BRRFUa2HCA,@TànSùngthị-q1p,mjk cũng vậy
sợ hãi,1BRRFUa2HCA,@QuangHo-w2o,19 00 2 phần
sợ hãi,1BRRFUa2HCA,@langganh,kiếm của nhà đẹp đấy
sợ hãi,1BRRFUa2HCA,@Fliechowwdangiuuu,dào này gau không làm phim kuếu gấu nữa như annabell y
sợ hãi,1BRRFUa2HCA,@giabachnguyen3975,phim hay qúê
sợ hãi,1BRRFUa2HCA,@Roblox09716,đang sắp chet tự nhiên bật thức tỉnh
sợ hãi,1BRRFUa2HCA,@Hm_kunb,thấy lúc bạn học bị chet ở sương mù tự nhiên thấy tội
sợ hãi,1BRRFUa2HCA,@42.tuanvinh9,th nôm zom djtmemay
sợ hãi,1BRRFUa2HCA,@fckmmjnfikbfxjkjg3029,anh anh tạ là thật sự quen mắt
sợ hãi,1BRRFUa2HCA,@ManMan-ev5zn,mé ông giám thị như thằng bái thiến
sợ hãi,1BRRFUa2HCA,@TuanAnh-mr4my,hãy quá
sợ hãi,1BRRFUa2HCA,@halo99107,quả cuối hơi ảo nhà mà tội thằng chạy ra sương mù qúá
sợ hãi,1BRRFUa2HCA,@thanhtruong4822,sao không vứt điện thoại
sợ hãi,1BRRFUa2HCA,@LuotVuong,ăi làm hay qúá
sợ hãi,1BRRFUa2HCA,@Lily212Do,mình thích kiểu viđ như này ned gấu ơi
sợ hãi,1BRRFUa2HCA,@YenHoang-yq3fi,mình hơi sợ ma nhưng lại thích coi phim ma rất nhiều
sợ hãi,1BRRFUa2HCA,@Casongtrenbo,thấỷ thương khứa chạy ra ngoài sương mù ghê
sợ hãi,1BRRFUa2HCA,@doangia4966,mình like và đăng kí rùi đóa mong bạn rệp
sợ hãi,1BRRFUa2HCA,@Chii770,19 42 19 43 19 43 19 43 19 43 19 44 19 45 19 45 19 47 19 47 19 47 19 47 19 47 19 48 19 48 19 48 19 48 19 48 19 48 19 48 19 48 19 48 19 50 19 50 19 50 19 50 19 50 19 50 19 50 19 50 19 50 19 51 19 51 19 51 19 51 19 52 19 52 19 52 19 52 19 54 19 54 19 54
sợ hãi,1BRRFUa2HCA,@BinhThuy-km3sh,xem hay ghê ra video mới liên tục thích lắm luôn đăng kí nhà
sợ hãi,1BRRFUa2HCA,@ThaoPhuong-vp3uv,anh ơi anh có làm game đúng không anh cho em xin tên đi ạ yêu anh nhiều lắm em đã subscribe kênh rồi còn cả nhấn chưông nữa móng anh cho em xin tên nhé
sợ hãi,1BRRFUa2HCA,@NhậtPhiTrương-w9y,gấủ sợ hãi không tim comment này đãm bảo thành gấu trúc
sợ hãi,1BRRFUa2HCA,@Khoahaycuoi,gấủ ơi game quy tắc sao chx có link trên android nx mún tải lắm rồi
sợ hãi,1BRRFUa2HCA,@VotamBach-cm7hb,có phần 3 không gấu
sợ hãi,1BRRFUa2HCA,@walterdo9614,khoan đã nào sao lại giống như cái trước vậy
sợ hãi,xv-Y02453fA,@nothinginthis264,t đọc gấu sợ hãi trong viđ thành mêk gấu sổ hàí
sợ hãi,xv-Y02453fA,@sovietunion-n4.0,à vậy nó là cô giáo
sợ hãi,xv-Y02453fA,@quenguyen1130,hãy quá gấu oii
sợ hãi,xv-Y02453fA,@Minamoto_kun-21,tôi phát hiện quy tắc bộ này giống ý chang các quy tắc của 1 bộ anime tôi vô cũng thích kể cả các quy tắc sai hay đúng lời nói chỉ khác 1 chúc th còn lại ý chang
sợ hãi,xv-Y02453fA,@EvadeQlock,hianh gau
sợ hãi,xv-Y02453fA,@nantruong9564,kết phim sao nhạt v
sợ hãi,xv-Y02453fA,@famee8161,thấỷ tập này hay mà nhỉ
sợ hãi,xv-Y02453fA,@Yuki_Muzik,anh gấu ơi lv7 gamme quý tắc làm kiểu gì ạ
sợ hãi,xv-Y02453fA,@XiuCuong-m4h,video của gấu ngày cg hày
sợ hãi,xv-Y02453fA,@ReightkingAlex,nín thở chờ đka rep
sợ hãi,xv-Y02453fA,@Zero_H1h5,quy tắc trong lớp giống bộ quy tắc chuyện lạ thật cả hành động cũng giống chỉ có một ít chỗ khác mà thôi
sợ hãi,xv-Y02453fA,@Yunnie_.yunie003,s sao khúc đầu giống vid nào trên tik ý khác 1 cái là không phải gấu
sợ hãi,xv-Y02453fA,@Grayyeudoi,sao thấý quen quên vâậy
sợ hãi,xv-Y02453fA,@m.nhsongrelaxing,hello gấu hay quá à
